Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
Accra,PM2.5 - Principal,2021-02-14 03:00 AM,2021,02,14,03,26.0,80,Moderate,22.0,UG/M3,1 Hr,Valid
Accra,PM2.5 - Principal,2021-02-14 04:00 AM,2021,02,14,04,24.0,76,Moderate,21.0,UG/M3,1 Hr,Valid
Accra,PM2.5 - Principal,2021-02-14 05:00 AM,2021,02,14,05,24.7,77,Moderate,26.0,UG/M3,1 Hr,Valid
Accra,PM2.5 - Principal,2021-02-14 06:00 AM,2021,02,14,06,27.1,83,Moderate,31.0,UG/M3,1 Hr,Valid
Accra,PM2.5 - Principal,2021-02-14 07:00 AM,2021,02,14,07,29.7,88,Moderate,34.0,UG/M3,1 Hr,Valid
Accra,PM2.5 - Principal,2021-02-14 08:00 AM,2021,02,14,08,30.6,90,Moderate,32.0,UG/M3,1 Hr,Valid
Accra,PM2.5 - Principal,2021-02-14 09:00 AM,2021,02,14,09,35.4,100,Moderate,40.0,UG/M3,1 Hr,Valid
Accra,PM2.5 - Principal,2021-02-14 10:00 AM,2021,02,14,10,34.7,99,Moderate,34.0,UG/M3,1 Hr,Valid
Accra,PM2.5 - Principal,2021-02-14 11:00 AM,2021,02,14,11,35.8,102,Unhealthy for Sensitive Groups,37.0,UG/M3,1 Hr,Valid
Accra,PM2.5 - Principal,2021-02-14 12:00 PM,2021,02,14,12,30.2,89,Moderate,24.0,UG/M3,1 Hr,Valid
Accra,PM2.5 - Principal,2021-02-14 01:00 PM,2021,02,14,13,26.7,82,Moderate,23.0,UG/M3,1 Hr,Valid
Accra,PM2.5 - Principal,2021-02-14 02:00 PM,2021,02,14,14,25.9,80,Moderate,25.0,UG/M3,1 Hr,Valid
Accra,PM2.5 - Principal,2021-02-14 03:00 PM,2021,02,14,15,25.0,78,Moderate,24.0,UG/M3,1 Hr,Valid
Accra,PM2.5 - Principal,2021-02-14 04:00 PM,2021,02,14,16,23.1,74,Moderate,21.0,UG/M3,1 Hr,Valid
Accra,PM2.5 - Principal,2021-02-14 05:00 PM,2021,02,14,17,20.4,68,Moderate,18.0,UG/M3,1 Hr,Valid
Accra,PM2.5 - Principal,2021-02-14 06:00 PM,2021,02,14,18,21.7,71,Moderate,23.0,UG/M3,1 Hr,Valid
Accra,PM2.5 - Principal,2021-02-14 07:00 PM,2021,02,14,19,22.8,74,Moderate,24.0,UG/M3,1 Hr,Valid
Accra,PM2.5 - Principal,2021-02-14 08:00 PM,2021,02,14,20,21.4,71,Moderate,20.0,UG/M3,1 Hr,Valid
Accra,PM2.5 - Principal,2021-02-14 09:00 PM,2021,02,14,21,21.2,70,Moderate,21.0,UG/M3,1 Hr,Valid
Accra,PM2.5 - Principal,2021-02-14 10:00 PM,2021,02,14,22,26.1,80,Moderate,31.0,UG/M3,1 Hr,Valid
Accra,PM2.5 - Principal,2021-02-14 11:00 PM,2021,02,14,23,21.7,71,Moderate,17.0,UG/M3,1 Hr,Valid
Accra,PM2.5 - Principal,2021-02-15 12:00 AM,2021,02,15,00,19.6,67,Moderate,17.0,UG/M3,1 Hr,Valid
Accra,PM2.5 - Principal,2021-02-15 01:00 AM,2021,02,15,01,24.3,77,Moderate,30.0,UG/M3,1 Hr,Valid
Accra,PM2.5 - Principal,2021-02-15 02:00 AM,2021,02,15,02,28.6,86,Moderate,33.0,UG/M3,1 Hr,Valid
Accra,PM2.5 - Principal,2021-02-15 03:00 AM,2021,02,15,03,27.3,83,Moderate,26.0,UG/M3,1 Hr,Valid
Accra,PM2.5 - Principal,2021-02-15 04:00 AM,2021,02,15,04,25.7,80,Moderate,24.0,UG/M3,1 Hr,Valid
Accra,PM2.5 - Principal,2021-02-15 05:00 AM,2021,02,15,05,27.8,84,Moderate,30.0,UG/M3,1 Hr,Valid
Accra,PM2.5 - Principal,2021-02-15 06:00 AM,2021,02,15,06,30.3,89,Moderate,33.0,UG/M3,1 Hr,Valid
Accra,PM2.5 - Principal,2021-02-15 07:00 AM,2021,02,15,07,34.7,99,Moderate,39.0,UG/M3,1 Hr,Valid
Accra,PM2.5 - Principal,2021-02-15 08:00 AM,2021,02,15,08,34.8,99,Moderate,35.0,UG/M3,1 Hr,Valid
Accra,PM2.5 - Principal,2021-02-15 09:00 AM,2021,02,15,09,32.4,94,Moderate,30.0,UG/M3,1 Hr,Valid
Accra,PM2.5 - Principal,2021-02-15 10:00 AM,2021,02,15,10,31.2,91,Moderate,30.0,UG/M3,1 Hr,Valid
Accra,PM2.5 - Principal,2021-02-15 11:00 AM,2021,02,15,11,29.1,87,Moderate,27.0,UG/M3,1 Hr,Valid
Accra,PM2.5 - Principal,2021-02-15 12:00 PM,2021,02,15,12,27.5,83,Moderate,24.0,UG/M3,1 Hr,Valid
Accra,PM2.5 - Principal,2021-02-15 01:00 PM,2021,02,15,13,24.1,76,Moderate,21.0,UG/M3,1 Hr,Valid
Accra,PM2.5 - Principal,2021-02-15 02:00 PM,2021,02,15,14,20.3,68,Moderate,17.0,UG/M3,1 Hr,Valid
Accra,PM2.5 - Principal,2021-02-15 03:00 PM,2021,02,15,15,21.6,71,Moderate,23.0,UG/M3,1 Hr,Valid
Accra,PM2.5 - Principal,2021-02-15 04:00 PM,2021,02,15,16,20.3,68,Moderate,19.0,UG/M3,1 Hr,Valid
Accra,PM2.5 - Principal,2021-02-15 05:00 PM,2021,02,15,17,20.1,68,Moderate,20.0,UG/M3,1 Hr,Valid
Accra,PM2.5 - Principal,2021-02-15 06:00 PM,2021,02,15,18,21.0,70,Moderate,22.0,UG/M3,1 Hr,Valid
Accra,PM2.5 - Principal,2021-02-15 07:00 PM,2021,02,15,19,20.5,69,Moderate,20.0,UG/M3,1 Hr,Valid
Accra,PM2.5 - Principal,2021-02-15 08:00 PM,2021,02,15,20,19.4,66,Moderate,18.0,UG/M3,1 Hr,Valid
Accra,PM2.5 - Principal,2021-02-15 09:00 PM,2021,02,15,21,18.8,65,Moderate,18.0,UG/M3,1 Hr,Valid
Accra,PM2.5 - Principal,2021-02-15 10:00 PM,2021,02,15,22,19.7,67,Moderate,21.0,UG/M3,1 Hr,Valid
Accra,PM2.5 - Principal,2021-02-15 11:00 PM,2021,02,15,23,21.0,70,Moderate,24.0,UG/M3,1 Hr,Valid
Accra,PM2.5 - Principal,2021-02-16 12:00 AM,2021,02,16,00,21.5,71,Moderate,23.0,UG/M3,1 Hr,Valid
Accra,PM2.5 - Principal,2021-02-16 01:00 AM,2021,02,16,01,22.7,73,Moderate,25.0,UG/M3,1 Hr,Valid
Accra,PM2.5 - Principal,2021-02-16 02:00 AM,2021,02,16,02,22.9,74,Moderate,24.0,UG/M3,1 Hr,Valid
Accra,PM2.5 - Principal,2021-02-16 03:00 AM,2021,02,16,03,22.7,73,Moderate,22.0,UG/M3,1 Hr,Valid
Accra,PM2.5 - Principal,2021-02-16 04:00 AM,2021,02,16,04,22.2,72,Moderate,21.0,UG/M3,1 Hr,Valid
Accra,PM2.5 - Principal,2021-02-16 05:00 AM,2021,02,16,05,21.3,70,Moderate,19.0,UG/M3,1 Hr,Valid
Accra,PM2.5 - Principal,2021-02-16 06:00 AM,2021,02,16,06,22.7,73,Moderate,26.0,UG/M3,1 Hr,Valid
Accra,PM2.5 - Principal,2021-02-16 07:00 AM,2021,02,16,07,26.3,81,Moderate,31.0,UG/M3,1 Hr,Valid
Accra,PM2.5 - Principal,2021-02-16 08:00 AM,2021,02,16,08,28.9,86,Moderate,32.0,UG/M3,1 Hr,Valid
Accra,PM2.5 - Principal,2021-02-16 09:00 AM,2021,02,16,09,29.9,88,Moderate,32.0,UG/M3,1 Hr,Valid
Accra,PM2.5 - Principal,2021-02-16 10:00 AM,2021,02,16,10,28.3,85,Moderate,26.0,UG/M3,1 Hr,Valid
Accra,PM2.5 - Principal,2021-02-16 11:00 AM,2021,02,16,11,32.5,94,Moderate,37.0,UG/M3,1 Hr,Valid
Accra,PM2.5 - Principal,2021-02-16 12:00 PM,2021,02,16,12,26.4,81,Moderate,20.0,UG/M3,1 Hr,Valid
Accra,PM2.5 - Principal,2021-02-16 01:00 PM,2021,02,16,13,24.2,76,Moderate,22.0,UG/M3,1 Hr,Valid
Accra,PM2.5 - Principal,2021-02-16 02:00 PM,2021,02,16,14,21.0,70,Moderate,18.0,UG/M3,1 Hr,Valid
Accra,PM2.5 - Principal,2021-02-16 03:00 PM,2021,02,16,15,19.0,66,Moderate,17.0,UG/M3,1 Hr,Valid
Accra,PM2.5 - Principal,2021-02-16 04:00 PM,2021,02,16,16,17.5,62,Moderate,16.0,UG/M3,1 Hr,Valid
Accra,PM2.5 - Principal,2021-02-16 05:00 PM,2021,02,16,17,17.2,62,Moderate,17.0,UG/M3,1 Hr,Valid
Accra,PM2.5 - Principal,2021-02-16 06:00 PM,2021,02,16,18,17.6,63,Moderate,18.0,UG/M3,1 Hr,Valid
Accra,PM2.5 - Principal,2021-02-16 07:00 PM,2021,02,16,19,19.8,67,Moderate,22.0,UG/M3,1 Hr,Valid
Accra,PM2.5 - Principal,2021-02-16 08:00 PM,2021,02,16,20,17.9,63,Moderate,16.0,UG/M3,1 Hr,Valid
Accra,PM2.5 - Principal,2021-02-16 09:00 PM,2021,02,16,21,27.4,83,Moderate,37.0,UG/M3,1 Hr,Valid
Accra,PM2.5 - Principal,2021-02-16 10:00 PM,2021,02,16,22,21.2,70,Moderate,15.0,UG/M3,1 Hr,Valid
Accra,PM2.5 - Principal,2021-02-16 11:00 PM,2021,02,16,23,19.1,66,Moderate,17.0,UG/M3,1 Hr,Valid
Accra,PM2.5 - Principal,2021-02-17 12:00 AM,2021,02,17,00,19.5,67,Moderate,20.0,UG/M3,1 Hr,Valid
Accra,PM2.5 - Principal,2021-02-17 01:00 AM,2021,02,17,01,23.7,75,Moderate,28.0,UG/M3,1 Hr,Valid
Accra,PM2.5 - Principal,2021-02-17 02:00 AM,2021,02,17,02,32.8,95,Moderate,42.0,UG/M3,1 Hr,Valid
Accra,PM2.5 - Principal,2021-02-17 03:00 AM,2021,02,17,03,38.4,108,Unhealthy for Sensitive Groups,44.0,UG/M3,1 Hr,Valid
Accra,PM2.5 - Principal,2021-02-17 04:00 AM,2021,02,17,04,37.7,106,Unhealthy for Sensitive Groups,37.0,UG/M3,1 Hr,Valid
Accra,PM2.5 - Principal,2021-02-17 05:00 AM,2021,02,17,05,36.3,103,Unhealthy for Sensitive Groups,35.0,UG/M3,1 Hr,Valid
Accra,PM2.5 - Principal,2021-02-17 06:00 AM,2021,02,17,06,36.6,104,Unhealthy for Sensitive Groups,37.0,UG/M3,1 Hr,Valid
Accra,PM2.5 - Principal,2021-02-17 07:00 AM,2021,02,17,07,35.3,100,Moderate,34.0,UG/M3,1 Hr,Valid
Accra,PM2.5 - Principal,2021-02-17 08:00 AM,2021,02,17,08,37.6,106,Unhealthy for Sensitive Groups,40.0,UG/M3,1 Hr,Valid
Accra,PM2.5 - Principal,2021-02-17 09:00 AM,2021,02,17,09,38.8,109,Unhealthy for Sensitive Groups,40.0,UG/M3,1 Hr,Valid
Accra,PM2.5 - Principal,2021-02-17 10:00 AM,2021,02,17,10,36.4,103,Unhealthy for Sensitive Groups,34.0,UG/M3,1 Hr,Valid
Accra,PM2.5 - Principal,2021-02-17 11:00 AM,2021,02,17,11,49.7,136,Unhealthy for Sensitive Groups,63.0,UG/M3,1 Hr,Valid
Accra,PM2.5 - Principal,2021-02-17 12:00 PM,2021,02,17,12,35.8,102,Unhealthy for Sensitive Groups,22.0,UG/M3,1 Hr,Valid
Accra,PM2.5 - Principal,2021-02-17 01:00 PM,2021,02,17,13,28.4,85,Moderate,21.0,UG/M3,1 Hr,Valid
Accra,PM2.5 - Principal,2021-02-17 02:00 PM,2021,02,17,14,24.2,76,Moderate,20.0,UG/M3,1 Hr,Valid
Accra,PM2.5 - Principal,2021-02-17 03:00 PM,2021,02,17,15,20.6,69,Moderate,17.0,UG/M3,1 Hr,Valid
Accra,PM2.5 - Principal,2021-02-17 04:00 PM,2021,02,17,16,19.7,67,Moderate,19.0,UG/M3,1 Hr,Valid
Accra,PM2.5 - Principal,2021-02-17 05:00 PM,2021,02,17,17,19.8,67,Moderate,20.0,UG/M3,1 Hr,Valid
Accra,PM2.5 - Principal,2021-02-17 06:00 PM,2021,02,17,18,20.4,68,Moderate,21.0,UG/M3,1 Hr,Valid
Accra,PM2.5 - Principal,2021-02-17 07:00 PM,2021,02,17,19,21.7,71,Moderate,23.0,UG/M3,1 Hr,Valid
Accra,PM2.5 - Principal,2021-02-17 08:00 PM,2021,02,17,20,20.8,69,Moderate,20.0,UG/M3,1 Hr,Valid
Accra,PM2.5 - Principal,2021-02-17 09:00 PM,2021,02,17,21,19.9,67,Moderate,19.0,UG/M3,1 Hr,Valid
Accra,PM2.5 - Principal,2021-02-17 10:00 PM,2021,02,17,22,19.9,67,Moderate,20.0,UG/M3,1 Hr,Valid
Accra,PM2.5 - Principal,2021-02-17 11:00 PM,2021,02,17,23,27.9,84,Moderate,36.0,UG/M3,1 Hr,Valid
Accra,PM2.5 - Principal,2021-02-18 12:00 AM,2021,02,18,00,52.9,144,Unhealthy for Sensitive Groups,78.0,UG/M3,1 Hr,Valid
Accra,PM2.5 - Principal,2021-02-18 01:00 AM,2021,02,18,01,36.4,103,Unhealthy for Sensitive Groups,20.0,UG/M3,1 Hr,Valid
Accra,PM2.5 - Principal,2021-02-18 02:00 AM,2021,02,18,02,27.2,83,Moderate,18.0,UG/M3,1 Hr,Valid
Accra,PM2.5 - Principal,2021-02-18 03:00 AM,2021,02,18,03,23.1,74,Moderate,19.0,UG/M3,1 Hr,Valid
Accra,PM2.5 - Principal,2021-02-18 04:00 AM,2021,02,18,04,23.0,74,Moderate,23.0,UG/M3,1 Hr,Valid
Accra,PM2.5 - Principal,2021-02-18 05:00 AM,2021,02,18,05,25.5,79,Moderate,28.0,UG/M3,1 Hr,Valid
Accra,PM2.5 - Principal,2021-02-18 06:00 AM,2021,02,18,06,29.2,87,Moderate,33.0,UG/M3,1 Hr,Valid
Accra,PM2.5 - Principal,2021-02-18 07:00 AM,2021,02,18,07,29.1,87,Moderate,29.0,UG/M3,1 Hr,Valid
Accra,PM2.5 - Principal,2021-02-18 08:00 AM,2021,02,18,08,27.5,83,Moderate,26.0,UG/M3,1 Hr,Valid
Accra,PM2.5 - Principal,2021-02-18 09:00 AM,2021,02,18,09,31.7,92,Moderate,36.0,UG/M3,1 Hr,Valid
Accra,PM2.5 - Principal,2021-02-18 10:00 AM,2021,02,18,10,32.3,93,Moderate,33.0,UG/M3,1 Hr,Valid
Accra,PM2.5 - Principal,2021-02-18 11:00 AM,2021,02,18,11,32.6,94,Moderate,33.0,UG/M3,1 Hr,Valid
Accra,PM2.5 - Principal,2021-02-18 12:00 PM,2021,02,18,12,30.8,90,Moderate,29.0,UG/M3,1 Hr,Valid
Accra,PM2.5 - Principal,2021-02-18 01:00 PM,2021,02,18,13,27.9,84,Moderate,25.0,UG/M3,1 Hr,Valid
Accra,PM2.5 - Principal,2021-02-18 02:00 PM,2021,02,18,14,24.2,76,Moderate,20.0,UG/M3,1 Hr,Valid
Accra,PM2.5 - Principal,2021-02-18 03:00 PM,2021,02,18,15,23.8,76,Moderate,23.0,UG/M3,1 Hr,Valid
Accra,PM2.5 - Principal,2021-02-18 04:00 PM,2021,02,18,16,21.4,71,Moderate,19.0,UG/M3,1 Hr,Valid
Accra,PM2.5 - Principal,2021-02-18 05:00 PM,2021,02,18,17,19.6,67,Moderate,18.0,UG/M3,1 Hr,Valid
Accra,PM2.5 - Principal,2021-02-18 06:00 PM,2021,02,18,18,20.3,68,Moderate,21.0,UG/M3,1 Hr,Valid
Accra,PM2.5 - Principal,2021-02-18 07:00 PM,2021,02,18,19,20.1,68,Moderate,20.0,UG/M3,1 Hr,Valid
Accra,PM2.5 - Principal,2021-02-18 08:00 PM,2021,02,18,20,19.5,67,Moderate,19.0,UG/M3,1 Hr,Valid
Accra,PM2.5 - Principal,2021-02-18 09:00 PM,2021,02,18,21,21.6,71,Moderate,24.0,UG/M3,1 Hr,Valid
Accra,PM2.5 - Principal,2021-02-18 10:00 PM,2021,02,18,22,19.9,67,Moderate,18.0,UG/M3,1 Hr,Valid
Accra,PM2.5 - Principal,2021-02-18 11:00 PM,2021,02,18,23,22.7,73,Moderate,27.0,UG/M3,1 Hr,Valid
Accra,PM2.5 - Principal,2021-02-19 12:00 AM,2021,02,19,00,24.5,77,Moderate,28.0,UG/M3,1 Hr,Valid
Accra,PM2.5 - Principal,2021-02-19 01:00 AM,2021,02,19,01,20.5,69,Moderate,15.0,UG/M3,1 Hr,Valid
Accra,PM2.5 - Principal,2021-02-19 02:00 AM,2021,02,19,02,20.7,69,Moderate,21.0,UG/M3,1 Hr,Valid
Accra,PM2.5 - Principal,2021-02-19 03:00 AM,2021,02,19,03,25.3,79,Moderate,30.0,UG/M3,1 Hr,Valid
Accra,PM2.5 - Principal,2021-02-19 04:00 AM,2021,02,19,04,24.1,76,Moderate,23.0,UG/M3,1 Hr,Valid
Accra,PM2.5 - Principal,2021-02-19 05:00 AM,2021,02,19,05,24.5,77,Moderate,25.0,UG/M3,1 Hr,Valid
Accra,PM2.5 - Principal,2021-02-19 06:00 AM,2021,02,19,06,29.2,87,Moderate,34.0,UG/M3,1 Hr,Valid
Accra,PM2.5 - Principal,2021-02-19 07:00 AM,2021,02,19,07,37.6,106,Unhealthy for Sensitive Groups,46.0,UG/M3,1 Hr,Valid
Accra,PM2.5 - Principal,2021-02-19 08:00 AM,2021,02,19,08,41.8,117,Unhealthy for Sensitive Groups,46.0,UG/M3,1 Hr,Valid
Accra,PM2.5 - Principal,2021-02-19 09:00 AM,2021,02,19,09,39.9,112,Unhealthy for Sensitive Groups,38.0,UG/M3,1 Hr,Valid
Accra,PM2.5 - Principal,2021-02-19 10:00 AM,2021,02,19,10,35.4,100,Moderate,31.0,UG/M3,1 Hr,Valid
Accra,PM2.5 - Principal,2021-02-19 11:00 AM,2021,02,19,11,35.4,100,Moderate,-999.0,UG/M3,1 Hr,Missing
Accra,PM2.5 - Principal,2021-02-19 01:00 PM,2021,02,19,13,-999.0,-999,N/A,24.0,UG/M3,1 Hr,Valid
Accra,PM2.5 - Principal,2021-02-19 02:00 PM,2021,02,19,14,24.2,76,Moderate,23.0,UG/M3,1 Hr,Valid
Accra,PM2.5 - Principal,2021-02-19 03:00 PM,2021,02,19,15,24.1,76,Moderate,24.0,UG/M3,1 Hr,Valid
Accra,PM2.5 - Principal,2021-02-19 04:00 PM,2021,02,19,16,21.4,71,Moderate,19.0,UG/M3,1 Hr,Valid
Accra,PM2.5 - Principal,2021-02-19 05:00 PM,2021,02,19,17,19.1,66,Moderate,17.0,UG/M3,1 Hr,Valid
Accra,PM2.5 - Principal,2021-02-19 06:00 PM,2021,02,19,18,18.0,63,Moderate,17.0,UG/M3,1 Hr,Valid
Accra,PM2.5 - Principal,2021-02-19 07:00 PM,2021,02,19,19,21.0,70,Moderate,24.0,UG/M3,1 Hr,Valid
Accra,PM2.5 - Principal,2021-02-19 08:00 PM,2021,02,19,20,20.0,68,Moderate,19.0,UG/M3,1 Hr,Valid
Accra,PM2.5 - Principal,2021-02-19 09:00 PM,2021,02,19,21,18.6,65,Moderate,17.0,UG/M3,1 Hr,Valid
Accra,PM2.5 - Principal,2021-02-19 10:00 PM,2021,02,19,22,19.1,66,Moderate,-999.0,UG/M3,1 Hr,Missing
Accra,PM2.5 - Principal,2021-02-20 07:00 AM,2021,02,20,07,-999.0,-999,N/A,48.0,UG/M3,1 Hr,Valid
Accra,PM2.5 - Principal,2021-02-20 08:00 AM,2021,02,20,08,42.6,118,Unhealthy for Sensitive Groups,40.0,UG/M3,1 Hr,Valid
Accra,PM2.5 - Principal,2021-02-20 09:00 AM,2021,02,20,09,40.2,113,Unhealthy for Sensitive Groups,36.0,UG/M3,1 Hr,Valid
Accra,PM2.5 - Principal,2021-02-20 10:00 AM,2021,02,20,10,40.5,113,Unhealthy for Sensitive Groups,41.0,UG/M3,1 Hr,Valid
Accra,PM2.5 - Principal,2021-02-20 11:00 AM,2021,02,20,11,43.7,121,Unhealthy for Sensitive Groups,50.0,UG/M3,1 Hr,Valid
Accra,PM2.5 - Principal,2021-02-20 12:00 PM,2021,02,20,12,57.3,152,Unhealthy,70.0,UG/M3,1 Hr,Valid
Accra,PM2.5 - Principal,2021-02-20 01:00 PM,2021,02,20,13,55.2,150,Unhealthy for Sensitive Groups,53.0,UG/M3,1 Hr,Valid
Accra,PM2.5 - Principal,2021-02-20 02:00 PM,2021,02,20,14,55.1,149,Unhealthy for Sensitive Groups,55.0,UG/M3,1 Hr,Valid
Accra,PM2.5 - Principal,2021-02-20 03:00 PM,2021,02,20,15,51.6,141,Unhealthy for Sensitive Groups,48.0,UG/M3,1 Hr,Valid
Accra,PM2.5 - Principal,2021-02-20 04:00 PM,2021,02,20,16,46.9,129,Unhealthy for Sensitive Groups,42.0,UG/M3,1 Hr,Valid
Accra,PM2.5 - Principal,2021-02-20 05:00 PM,2021,02,20,17,45.0,124,Unhealthy for Sensitive Groups,43.0,UG/M3,1 Hr,Valid
Accra,PM2.5 - Principal,2021-02-20 06:00 PM,2021,02,20,18,46.4,128,Unhealthy for Sensitive Groups,48.0,UG/M3,1 Hr,Valid
Accra,PM2.5 - Principal,2021-02-20 07:00 PM,2021,02,20,19,44.3,123,Unhealthy for Sensitive Groups,42.0,UG/M3,1 Hr,Valid
Accra,PM2.5 - Principal,2021-02-20 08:00 PM,2021,02,20,20,42.2,117,Unhealthy for Sensitive Groups,40.0,UG/M3,1 Hr,Valid
Accra,PM2.5 - Principal,2021-02-20 09:00 PM,2021,02,20,21,39.1,110,Unhealthy for Sensitive Groups,36.0,UG/M3,1 Hr,Valid
Accra,PM2.5 - Principal,2021-02-20 10:00 PM,2021,02,20,22,37.0,105,Unhealthy for Sensitive Groups,35.0,UG/M3,1 Hr,Valid
Accra,PM2.5 - Principal,2021-02-20 11:00 PM,2021,02,20,23,33.5,96,Moderate,30.0,UG/M3,1 Hr,Valid
Accra,PM2.5 - Principal,2021-02-21 12:00 AM,2021,02,21,00,35.3,100,Moderate,37.0,UG/M3,1 Hr,Valid
Accra,PM2.5 - Principal,2021-02-21 01:00 AM,2021,02,21,01,37.9,107,Unhealthy for Sensitive Groups,41.0,UG/M3,1 Hr,Valid
Accra,PM2.5 - Principal,2021-02-21 02:00 AM,2021,02,21,02,34.8,99,Moderate,30.0,UG/M3,1 Hr,Valid
Accra,PM2.5 - Principal,2021-02-21 03:00 AM,2021,02,21,03,33.3,96,Moderate,31.0,UG/M3,1 Hr,Valid
Accra,PM2.5 - Principal,2021-02-21 04:00 AM,2021,02,21,04,32.4,94,Moderate,31.0,UG/M3,1 Hr,Valid
Accra,PM2.5 - Principal,2021-02-21 05:00 AM,2021,02,21,05,31.5,92,Moderate,30.0,UG/M3,1 Hr,Valid
Accra,PM2.5 - Principal,2021-02-21 06:00 AM,2021,02,21,06,32.0,93,Moderate,32.0,UG/M3,1 Hr,Valid
Accra,PM2.5 - Principal,2021-02-21 07:00 AM,2021,02,21,07,33.4,96,Moderate,37.0,UG/M3,1 Hr,Valid
Accra,PM2.5 - Principal,2021-02-21 08:00 AM,2021,02,21,08,36.3,103,Unhealthy for Sensitive Groups,43.0,UG/M3,1 Hr,Valid
Accra,PM2.5 - Principal,2021-02-21 09:00 AM,2021,02,21,09,40.0,112,Unhealthy for Sensitive Groups,46.0,UG/M3,1 Hr,Valid
Accra,PM2.5 - Principal,2021-02-21 10:00 AM,2021,02,21,10,51.6,141,Unhealthy for Sensitive Groups,61.0,UG/M3,1 Hr,Valid
Accra,PM2.5 - Principal,2021-02-21 11:00 AM,2021,02,21,11,62.3,155,Unhealthy,73.0,UG/M3,1 Hr,Valid
Accra,PM2.5 - Principal,2021-02-21 12:00 PM,2021,02,21,12,63.1,155,Unhealthy,64.0,UG/M3,1 Hr,Valid
Accra,PM2.5 - Principal,2021-02-21 01:00 PM,2021,02,21,13,52.0,142,Unhealthy for Sensitive Groups,41.0,UG/M3,1 Hr,Valid
Accra,PM2.5 - Principal,2021-02-21 02:00 PM,2021,02,21,14,50.0,137,Unhealthy for Sensitive Groups,48.0,UG/M3,1 Hr,Valid
Accra,PM2.5 - Principal,2021-02-21 03:00 PM,2021,02,21,15,43.5,121,Unhealthy for Sensitive Groups,37.0,UG/M3,1 Hr,Valid
Accra,PM2.5 - Principal,2021-02-21 04:00 PM,2021,02,21,16,40.2,113,Unhealthy for Sensitive Groups,37.0,UG/M3,1 Hr,Valid
Accra,PM2.5 - Principal,2021-02-21 05:00 PM,2021,02,21,17,40.6,114,Unhealthy for Sensitive Groups,41.0,UG/M3,1 Hr,Valid
Accra,PM2.5 - Principal,2021-02-21 06:00 PM,2021,02,21,18,37.3,105,Unhealthy for Sensitive Groups,34.0,UG/M3,1 Hr,Valid
Accra,PM2.5 - Principal,2021-02-21 07:00 PM,2021,02,21,19,35.1,99,Moderate,33.0,UG/M3,1 Hr,Valid
Accra,PM2.5 - Principal,2021-02-21 08:00 PM,2021,02,21,20,35.0,99,Moderate,35.0,UG/M3,1 Hr,Valid
Accra,PM2.5 - Principal,2021-02-21 09:00 PM,2021,02,21,21,33.0,95,Moderate,31.0,UG/M3,1 Hr,Valid
Accra,PM2.5 - Principal,2021-02-21 10:00 PM,2021,02,21,22,29.5,88,Moderate,26.0,UG/M3,1 Hr,Valid
Accra,PM2.5 - Principal,2021-02-21 11:00 PM,2021,02,21,23,28.2,85,Moderate,27.0,UG/M3,1 Hr,Valid
Accra,PM2.5 - Principal,2021-02-22 12:00 AM,2021,02,22,00,26.1,80,Moderate,24.0,UG/M3,1 Hr,Valid
Accra,PM2.5 - Principal,2021-02-22 01:00 AM,2021,02,22,01,24.5,77,Moderate,23.0,UG/M3,1 Hr,Valid
Accra,PM2.5 - Principal,2021-02-22 02:00 AM,2021,02,22,02,25.8,80,Moderate,27.0,UG/M3,1 Hr,Valid
Accra,PM2.5 - Principal,2021-02-22 03:00 AM,2021,02,22,03,26.3,81,Moderate,27.0,UG/M3,1 Hr,Valid
Accra,PM2.5 - Principal,2021-02-22 04:00 AM,2021,02,22,04,26.6,81,Moderate,27.0,UG/M3,1 Hr,Valid
Accra,PM2.5 - Principal,2021-02-22 05:00 AM,2021,02,22,05,28.8,86,Moderate,33.0,UG/M3,1 Hr,Valid
Accra,PM2.5 - Principal,2021-02-22 06:00 AM,2021,02,22,06,30.9,91,Moderate,35.0,UG/M3,1 Hr,Valid
Accra,PM2.5 - Principal,2021-02-22 07:00 AM,2021,02,22,07,35.2,100,Moderate,40.0,UG/M3,1 Hr,Valid
Accra,PM2.5 - Principal,2021-02-22 08:00 AM,2021,02,22,08,36.8,104,Unhealthy for Sensitive Groups,39.0,UG/M3,1 Hr,Valid
Accra,PM2.5 - Principal,2021-02-22 09:00 AM,2021,02,22,09,42.8,119,Unhealthy for Sensitive Groups,48.0,UG/M3,1 Hr,Valid
Accra,PM2.5 - Principal,2021-02-22 10:00 AM,2021,02,22,10,46.9,129,Unhealthy for Sensitive Groups,51.0,UG/M3,1 Hr,Valid
Accra,PM2.5 - Principal,2021-02-22 11:00 AM,2021,02,22,11,54.4,148,Unhealthy for Sensitive Groups,62.0,UG/M3,1 Hr,Valid
Accra,PM2.5 - Principal,2021-02-22 12:00 PM,2021,02,22,12,58.7,153,Unhealthy,63.0,UG/M3,1 Hr,Valid
Accra,PM2.5 - Principal,2021-02-22 01:00 PM,2021,02,22,13,55.8,151,Unhealthy,53.0,UG/M3,1 Hr,Valid
