"date","purpleair_pm2.5","PA_pm2_5a","PA_pm2_5b","avg_temp","max_temp","min_temp","RH","dewpoint","embassy_pm2.5"
2020-08-29 09:00:00,28.7324246266674,28.74,29.529,29.7407407407407,30.5555555555556,28.3333333333333,58.9333333333333,20.7037037037037,25
2020-08-29 10:00:00,22.4842575926084,22.6656666666667,22.8273333333333,29.7407407407407,30.5555555555556,27.7777777777778,57.6666666666667,20.3888888888889,20
2020-08-29 11:00:00,22.5077595679937,22.103,22.7876666666667,29.3518518518519,30,28.8888888888889,59.8666666666667,20.5740740740741,20
2020-08-29 12:00:00,22.7363189007497,22.775,23.0583333333333,29.7407407407407,30,28.3333333333333,59.3333333333333,20.7962962962963,20
2020-08-29 13:00:00,22.9228860030307,22.894,23.2506666666667,30.037037037037,30.5555555555556,27.2222222222222,57.0333333333333,20.537037037037,20
2020-08-29 14:00:00,21.9043953345742,21.4716666666667,22.1673333333333,30.1296296296296,30.5555555555556,30,57.0333333333333,20.5925925925926,14
2020-08-29 15:00:00,20.7099412693981,20.53,20.997,30.5185185185185,31.1111111111111,28.8888888888889,55.5333333333333,20.4444444444444,16
2020-08-29 16:00:00,19.5748931124607,19.5620689655172,19.7648275862069,30.0574712643678,30.5555555555556,30,56.7241379310345,20.4406130268199,19
2020-08-29 17:00:00,21.1343911457346,20.898,21.3623333333333,29.5555555555556,30,29.4444444444444,58.4666666666667,20.4074074074074,18
2020-08-29 18:00:00,20.6218753061829,20.6626666666667,20.906,28.962962962963,30.5555555555556,27.7777777777778,60.9333333333333,20.462962962963,18
2020-08-29 19:00:00,32.945101272833,33.2773333333333,33.941,27.8148148148148,28.3333333333333,25.5555555555556,65.0666666666667,20.4814814814815,22
2020-08-29 20:00:00,27.6409872649659,27.9133333333333,28.313,27.6111111111111,27.7777777777778,26.6666666666667,67.1666666666667,20.8518518518519,17
2020-08-29 21:00:00,31.0160309599859,30.744,32.0066666666667,27.4259259259259,27.7777777777778,27.2222222222222,68.0666666666667,20.7592592592593,21
2020-08-29 22:00:00,29.3057358225598,29.0253333333333,30.1436666666667,27.5555555555556,27.7777777777778,26.1111111111111,68.2666666666667,20.9259259259259,17
2020-08-29 23:00:00,35.02944555052,35.122,36.2273333333333,27.2222222222222,27.2222222222222,27.2222222222222,69.4,21.1111111111111,17
2020-08-30 00:00:00,61.7127134398009,62.7146666666667,64.2886666666667,27,27.2222222222222,25,69.5333333333333,20.8888888888889,32
2020-08-30 01:00:00,95.039455026455,95.661,98.7446666666667,27.2222222222222,27.2222222222222,27.2222222222222,68.5593333333333,20.5825925925926,67
2020-08-30 02:00:00,36.4137460820638,36.4946666666667,37.5993333333333,27.1111111111111,27.2222222222222,25.5555555555556,69.7333333333333,21,20
2020-08-30 03:00:00,41.029828935241,41.2403333333333,42.3736666666667,27.1481481481482,27.2222222222222,26.1111111111111,70.2,21.037037037037,20
2020-08-30 04:00:00,44.0175885216245,43.9656666666667,45.614,27.2037037037037,27.2222222222222,26.6666666666667,70.1333333333333,21.0925925925926,27
2020-08-30 05:00:00,41.0022083076198,40.889,42.3853333333333,27.1851851851852,27.2222222222222,26.1111111111111,69,20.8888888888889,28
2020-08-30 06:00:00,52.0295603434562,51.79,53.9576666666667,27.1296296296296,27.2222222222222,26.6666666666667,68.8,20.7222222222222,34
2020-08-30 07:00:00,40.3136773858399,39.7796551724138,41.62,27.3371647509579,28.3333333333333,26.6666666666667,68.1379310344828,20.727969348659,25
2020-08-30 08:00:00,42.1651285528807,42.5946666666667,43.6346666666667,28.8888888888889,30,28.3333333333333,62.1333333333333,20.7962962962963,31
